AGE,SEGMENT,GENDER,MARITAL_STATUS,PROFESSION,MARKET
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,Chicago
44,Family,M,Married,Trades,Chicago
43,Music,M,Married,Other,New York
40,Arts,M,Married,Professional,Chicago
26,Sports,F,Married,Professional,Los Angeles
29,Sports,F,Single,Professional,New York
37,Music,F,Married,Executive,New York
31,Music,F,Married,Retail,New York
38,Music,M,Married,Trades,DC
35,Arts,M,Single,Sales,Los Angeles
35,Arts,M,Single,Sales,Los Angeles
44,Music,F,Married,Executive,New York
44,Music,F,Married,Executive,New York
35,Sports,F,Unspecified,Hospitality,DC
32,Sports,F,Single,Other,Los Angeles
36,Music,F,Married,Other,Chicago
42,Music,M,Married,Executive,New York
42,Music,M,Married,Executive,New York
47,Family,M,Unspecified,Other,Chicago
47,Family,M,Unspecified,Other,Chicago
22,Arts,M,Single,Student,Chicago
45,Music,F,Married,Executive,New York
26,Sports,F,Single,Professional,New York
24,Sports,F,Single,Other,Los Angeles
51,Sports,F,Unspecified,Hospitality,Los Angeles
54,Family,M,Married,Other,Chicago
37,Sports,F,Unspecified,Hospitality,Los Angeles
39,Arts,M,Single,Professional,Chicago
43,Music,M,Married,Other,New York
39,Family,M,Married,Student,Chicago
39,Family,M,Married,Student,Los Angeles
39,Family,M,Married,Student,New York
43,Music,F,Unspecified,Hospitality,New York
43,Music,F,Unspecified,Hospitality,Los Angeles
19,Music,M,Single,Professional,New York
19,Music,M,Single,Professional,DC
39,Music,M,Married,Other,New York
34,Arts,M,Single,Professional,Chicago
34,Arts,M,Single,Professional,Chicago
29,Sports,F,Single,Other,Los Angeles
41,Family,M,Unspecified,Other,Los Angeles
41,Family,M,Unspecified,Other,Chicago
32,Music,M,Married,Other,New York
32,Sports,M,Married,Other,New York
22,Sports,F,Single,Retail,Los Angeles
49,Family,M,Married,Trades,Chicago
49,Family,M,Married,Trades,Chicago
30,Music,F,Married,Other,New York
21,Sports,F,Single,Professional,Los Angeles
33,Music,M,Married,Sales,New York
33,Music,M,Married,Sales,New York
33,Music,M,Married,Sales,New York
24,Arts,M,Single,Sales,Chicago
24,Arts,M,Single,Sales,New York
20,Arts,M,Single,Other,Chicago
20,Arts,M,Single,Other,Chicago
29,Sports,F,Single,Other,Los Angeles
46,Arts,F,Married,Other,Chicago
31,Sports,F,Single,Retail,Los Angeles
30,Music,F,Unspecified,Other,New York
46,Arts,F,Married,Other,Chicago
34,Sports,F,Married,Professional,Los Angeles
34,Sports,F,Married,Professional,New York
26,Sports,F,Single,Professional,Los Angeles
36,Sports,F,Married,Professional,Los Angeles
36,Music,F,Married,Other,New York
33,Music,M,Married,Other,New York
51,Arts,F,Married,Other,Chicago
51,Arts,F,Married,Other,Chicago
53,Arts,F,Married,Other,Chicago
53,Arts,F,Married,Other,Chicago
61,Sports,F,Married,Retired,Los Angeles
44,Arts,F,Married,Other,Chicago
36,Music,M,Married,Executive,New York
38,Music,F,Married,Executive,New York
36,Sports,F,Single,Other,Los Angeles
23,Arts,M,Single,Retail,Chicago
29,Sports,F,Single,Other,Los Angeles
33,Sports,M,Married,Executive,Los Angeles
33,Music,M,Married,Executive,New York
33,Music,M,Married,Executive,New York
33,Music,M,Married,Executive,New York
33,Arts,M,Married,Executive,Los Angeles
33,Music,M,Married,Executive,New York
28,Sports,F,Single,Other,Los Angeles
43,Music,F,Married,Other,New York
21,Arts,M,Single,Sales,Chicago
23,Music,M,Single,Trades,New York
23,Music,M,Single,Trades,New York
48,Sports,F,Unspecified,Hospitality,Los Angeles
38,Music,M,Married,Other,Chicago
38,Sports,M,Married,Other,Los Angeles
19,Arts,M,Single,Sales,Chicago
19,Arts,M,Single,Sales,Chicago
33,Sports,F,Single,Professional,Los Angeles
25,Sports,M,Married,Professional,Los Angeles
23,Sports,F,Single,Other,New York
42,Music,F,Married,Other,Chicago
34,Sports,F,Single,Professional,New York
26,Arts,F,Married,Other,Chicago
23,Arts,M,Single,Sales,Chicago
23,Arts,M,Single,Sales,Chicago
23,Arts,M,Single,Sales,Chicago
28,Sports,M,Single,Student,Los Angeles
28,Sports,M,Single,Student,Los Angeles
22,Music,F,Single,Sales,New York
22,Arts,F,Single,Sales,DC
21,Arts,M,Single,Sales,Los Angeles
21,Arts,M,Single,Sales,Chicago
24,Sports,F,Single,Retail,Los Angeles
32,Sports,F,Single,Other,Los Angeles
31,Music,F,Married,Other,New York
19,Music,M,Single,Trades,New York
19,Music,M,Single,Trades,DC
49,Music,F,Married,Professional,New York
42,Music,M,Single,Professional,New York
48,Family,M,Married,Other,Chicago
18,Sports,F,Single,Retail,DC
24,Arts,M,Single,Sales,Los Angeles
28,Sports,F,Single,Professional,Chicago
28,Sports,F,Single,Professional,Los Angeles
28,Arts,F,Single,Professional,Chicago
28,Arts,F,Single,Professional,Chicago
28,Sports,F,Single,Professional,New York
32,Music,F,Married,Executive,New York
42,Music,M,Married,Sales,New York
42,Music,M,Married,Sales,New York
25,Arts,M,Single,Retail,Chicago
25,Arts,M,Single,Retail,Chicago
21,Sports,F,Single,Student,New York
59,Arts,F,Married,Other,Chicago
59,Music,F,Married,Other,New York
50,Family,M,Married,Other,Chicago
50,Family,M,Married,Other,Chicago
39,Music,M,Married,Trades,New York
39,Music,M,Married,Trades,New York
27,Music,M,Single,Executive,Chicago
34,Music,M,Unspecified,Sales,New York
26,Sports,F,Single,Professional,New York
62,Arts,F,Married,Other,Chicago
22,Music,M,Single,Trades,New York
28,Arts,M,Single,Sales,Chicago
26,Arts,F,Married,Other,Chicago
26,Arts,F,Married,Other,Chicago
26,Sports,F,Married,Other,Los Angeles
20,Arts,M,Single,Sales,Chicago
20,Arts,M,Single,Sales,Chicago
26,Arts,F,Married,Other,Chicago
26,Music,F,Married,Other,DC
26,Sports,F,Married,Other,Los Angeles
23,Music,M,Single,Professional,New York
23,Music,M,Single,Professional,New York
23,Sports,M,Single,Professional,Los Angeles
35,Music,M,Married,Trades,New York
30,Music,F,Married,Other,New York
69,Arts,F,Married,Other,Chicago
32,Sports,M,Married,Sales,Los Angeles
32,Sports,M,Married,Sales,Los Angeles
21,Sports,M,Single,Student,New York
47,Arts,M,Married,Professional,Chicago
32,Music,M,Married,Other,New York
35,Music,F,Married,Executive,New York
35,Music,F,Married,Executive,New York
35,Music,F,Married,Executive,New York
38,Music,M,Married,Other,New York
38,Music,M,Married,Other,DC
24,Sports,F,Single,Retail,Los Angeles
24,Sports,F,Single,Retail,New York
59,Sports,F,Unspecified,Hospitality,New York
59,Sports,F,Unspecified,Hospitality,New York
33,Sports,F,Single,Retail,Los Angeles
33,Sports,F,Single,Retail,Los Angeles
26,Sports,M,Single,Professional,DC
26,Music,M,Single,Professional,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,Chicago
30,Music,F,Unspecified,Sales,New York
30,Music,F,Unspecified,Sales,New York
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,Chicago
31,Music,M,Married,Other,Los Angeles
31,Music,M,Married,Other,New York
30,Music,M,Married,Trades,New York
30,Music,M,Married,Trades,New York
26,Music,M,Unspecified,Other,New York
26,Music,M,Unspecified,Other,New York
26,Music,M,Unspecified,Other,New York
39,Music,F,Married,Other,New York
39,Music,F,Married,Other,New York
39,Music,F,Married,Other,New York
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
38,Music,M,Married,Other,New York
38,Music,M,Married,Other,New York
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
28,Sports,F,Single,Student,DC
28,Sports,F,Single,Student,Los Angeles
29,Sports,F,Single,Retail,Los Angeles
29,Sports,F,Single,Retail,New York
23,Sports,F,Single,Other,New York
23,Sports,F,Single,Other,New York
45,Sports,M,Unspecified,Trades,Los Angeles
45,Sports,M,Unspecified,Trades,Los Angeles
20,Sports,M,Single,Student,Los Angeles
20,Music,M,Single,Student,New York
20,Sports,M,Single,Student,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Sports,F,Unspecified,Hospitality,Los Angeles
39,Sports,F,Unspecified,Hospitality,New York
29,Music,M,Single,Other,New York
29,Music,M,Single,Other,New York
29,Music,M,Single,Other,Los Angeles
29,Music,M,Single,Other,New York
39,Music,M,Married,Sales,New York
39,Music,M,Married,Sales,New York
39,Music,M,Married,Sales,New York
39,Arts,M,Married,Sales,Chicago
39,Arts,M,Married,Sales,Chicago
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,New York
29,Sports,F,Single,Professional,Los Angeles
19,Sports,M,Single,Student,Los Angeles
19,Sports,M,Single,Student,New York
23,Music,F,Single,Other,Los Angeles
23,Music,F,Single,Other,New York
23,Music,F,Single,Other,Chicago
36,Sports,F,Married,Retail,Los Angeles
36,Music,F,Married,Retail,New York
44,Music,M,Married,Other,New York
44,Family,M,Married,Other,Chicago
44,Music,M,Married,Other,New York
44,Arts,F,Unspecified,Sales,Chicago
44,Arts,F,Unspecified,Sales,Chicago
44,Arts,F,Unspecified,Sales,Chicago
37,Arts,M,Single,Professional,Chicago
37,Arts,M,Single,Professional,Chicago
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,New York
38,Music,M,Married,Executive,New York
38,Music,M,Married,Executive,New York
38,Music,M,Married,Executive,New York
29,Arts,F,Single,Professional,DC
29,Arts,F,Single,Professional,Chicago
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Chicago
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,New York
23,Music,F,Married,Retail,DC
23,Music,F,Married,Retail,New York
23,Music,F,Married,Retail,New York
43,Music,M,Married,Other,Chicago
43,Music,M,Married,Other,New York
25,Arts,F,Unspecified,Sales,Chicago
25,Arts,F,Unspecified,Sales,Chicago
23,Sports,F,Single,Student,Los Angeles
23,Sports,F,Single,Student,Los Angeles
23,Sports,F,Single,Student,New York
33,Arts,M,Single,Other,New York
33,Arts,M,Single,Other,Chicago
33,Arts,M,Single,Other,Los Angeles
33,Arts,M,Single,Other,Chicago
45,Arts,F,Married,Other,Los Angeles
45,Arts,F,Married,Other,Chicago
45,Arts,F,Married,Other,Chicago
41,Arts,M,Single,Professional,Chicago
41,Arts,M,Single,Professional,Chicago
41,Arts,M,Single,Professional,Chicago
41,Music,M,Single,Professional,New York
40,Music,M,Married,Sales,New York
40,Music,M,Married,Sales,New York
27,Sports,F,Single,Professional,Los Angeles
27,Sports,F,Single,Professional,New York
19,Sports,F,Single,Student,New York
19,Sports,F,Single,Student,New York
19,Sports,F,Single,Student,Los Angeles
29,Music,M,Single,Professional,New York
29,Music,M,Single,Professional,New York
29,Music,M,Single,Professional,New York
21,Sports,F,Single,Student,New York
21,Sports,F,Single,Student,Los Angeles
38,Sports,F,Single,Professional,New York
38,Sports,F,Single,Professional,New York
36,Arts,M,Single,Sales,Chicago
36,Music,M,Single,Sales,New York
36,Arts,M,Single,Sales,Chicago
36,Family,M,Single,Sales,Los Angeles
36,Arts,M,Single,Sales,Chicago
36,Arts,M,Single,Sales,Chicago
31,Music,M,Married,Sales,New York
31,Music,M,Married,Sales,New York
31,Music,M,Married,Sales,New York
31,Music,M,Married,Sales,New York
23,Arts,M,Single,Other,Chicago
23,Sports,M,Single,Other,New York
27,Music,M,Married,Other,New York
27,Music,M,Married,Other,New York
27,Music,M,Married,Other,Los Angeles
22,Music,F,Single,Hospitality,New York
22,Music,F,Single,Hospitality,New York
22,Music,F,Single,Hospitality,New York
25,Music,M,Married,Sales,New York
25,Music,M,Married,Sales,New York
25,Music,M,Married,Sales,New York
22,Arts,M,Single,Student,Chicago
22,Sports,M,Single,Student,Los Angeles
22,Sports,M,Single,Student,New York
22,Sports,M,Single,Student,New York
22,Sports,M,Single,Student,New York
22,Sports,M,Single,Student,Los Angeles
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
23,Music,F,Single,Hospitality,New York
23,Music,F,Single,Hospitality,New York
23,Music,F,Single,Hospitality,New York
23,Sports,F,Single,Hospitality,Los Angeles
46,Sports,F,Unspecified,Hospitality,Los Angeles
46,Music,F,Unspecified,Hospitality,New York
46,Sports,F,Unspecified,Hospitality,Los Angeles
46,Sports,F,Unspecified,Hospitality,New York
34,Sports,M,Married,Other,Los Angeles
34,Music,M,Married,Other,New York
34,Family,M,Married,Other,Chicago
22,Sports,M,Single,Student,Los Angeles
22,Sports,M,Single,Student,New York
22,Sports,M,Single,Student,Los Angeles
46,Family,M,Married,Other,Chicago
46,Family,M,Married,Other,Chicago
46,Family,M,Married,Other,Chicago
40,Music,F,Married,Other,New York
40,Music,F,Married,Other,New York
37,Music,M,Married,Other,New York
37,Music,M,Married,Other,New York
34,Arts,M,Single,Professional,Chicago
34,Arts,M,Single,Professional,DC
34,Arts,M,Single,Professional,Chicago
34,Arts,M,Single,Professional,Chicago
34,Music,M,Single,Professional,New York
40,Sports,F,Unspecified,Hospitality,Los Angeles
40,Sports,F,Unspecified,Hospitality,Los Angeles
40,Sports,F,Unspecified,Hospitality,Los Angeles
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,Los Angeles
35,Music,M,Married,Sales,New York
42,Music,M,Married,Sales,New York
42,Music,M,Married,Sales,New York
42,Music,M,Married,Sales,New York
42,Music,M,Married,Sales,Los Angeles
22,Arts,M,Single,Sales,DC
22,Arts,M,Single,Sales,New York
22,Arts,M,Single,Sales,Chicago
30,Music,F,Married,Executive,Chicago
30,Music,F,Married,Executive,New York
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
55,Family,M,Unspecified,Other,Chicago
55,Family,M,Unspecified,Other,DC
55,Family,M,Unspecified,Other,Chicago
41,Sports,M,Married,Retired,Los Angeles
41,Sports,M,Married,Retired,Chicago
41,Family,M,Married,Retired,Los Angeles
22,Music,M,Single,Trades,New York
22,Music,M,Single,Trades,New York
22,Music,M,Single,Trades,Los Angeles
22,Sports,F,Single,Retail,Los Angeles
22,Arts,F,Single,Retail,Chicago
22,Sports,F,Single,Retail,Los Angeles
39,Family,M,Unspecified,Trades,Chicago
39,Sports,M,Unspecified,Trades,New York
39,Family,M,Unspecified,Trades,Los Angeles
23,Music,M,Single,Trades,New York
23,Music,M,Single,Trades,New York
23,Music,M,Single,Trades,New York
25,Sports,F,Single,Other,Los Angeles
25,Sports,F,Single,Other,Los Angeles
22,Music,F,Single,Other,New York
22,Music,F,Single,Other,New York
22,Music,F,Single,Other,DC
22,Music,F,Single,Other,Chicago
22,Music,F,Single,Other,Chicago
22,Music,F,Single,Other,New York
27,Sports,F,Married,Professional,Los Angeles
27,Sports,F,Married,Professional,Los Angeles
27,Sports,F,Married,Professional,Los Angeles
27,Sports,F,Married,Professional,Los Angeles
27,Sports,F,Single,Other,New York
27,Sports,F,Single,Other,New York
40,Family,M,Unspecified,Trades,DC
40,Family,M,Unspecified,Trades,Los Angeles
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
23,Sports,F,Single,Student,New York
23,Sports,F,Single,Student,New York
29,Arts,F,Single,Other,Chicago
29,Sports,F,Single,Other,Los Angeles
29,Sports,F,Single,Other,Los Angeles
41,Sports,F,Married,Other,New York
41,Music,F,Married,Other,New York
41,Music,F,Married,Other,Los Angeles
32,Music,F,Married,Executive,New York
32,Music,F,Married,Executive,New York
32,Music,F,Married,Executive,New York
32,Music,F,Married,Executive,New York
47,Arts,F,Married,Executive,Los Angeles
47,Sports,F,Married,Executive,Los Angeles
47,Arts,F,Married,Executive,Chicago
28,Music,M,Single,Other,New York
28,Music,M,Single,Other,Chicago
35,Music,M,Married,Executive,DC
35,Music,M,Married,Executive,New York
35,Music,M,Married,Executive,New York
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
28,Sports,F,Single,Professional,New York
28,Sports,F,Single,Professional,New York
24,Sports,M,Single,Student,DC
24,Sports,M,Single,Student,New York
24,Sports,M,Single,Student,New York
24,Sports,M,Single,Student,DC
19,Music,F,Single,Other,New York
19,Music,F,Single,Other,New York
46,Music,F,Married,Retail,DC
24,Music,M,Single,Trades,New York
24,Music,M,Single,Trades,DC
20,Sports,F,Single,Retail,Los Angeles
20,Sports,F,Single,Retail,New York
43,Arts,M,Single,Sales,New York
43,Arts,M,Single,Sales,Los Angeles
36,Music,M,Unspecified,Sales,New York
36,Music,M,Unspecified,Sales,New York
36,Music,M,Unspecified,Sales,New York
36,Music,M,Unspecified,Sales,New York
18,Sports,F,Single,Other,New York
18,Sports,F,Single,Other,New York
23,Family,M,Single,Professional,Chicago
23,Music,M,Single,Professional,New York
